Date,Central (kWh),temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day
2019-01-26 1:00:00,119.949,11.76083333,67.2325,0,0,1021,4.405916667,0,0
2019-01-26 2:00:00,120.133,10.80166667,79.34166667,0,0,1021,3.549666667,0,0
2019-01-26 3:00:00,117.847,10.02083333,80.11666667,0,0,1021,2.901,0,0
2019-01-26 4:00:00,119.063,10.39916667,76.81666667,0,0,1021,4.265333333,0,0
2019-01-26 5:00:00,120.046,10.55833333,73.14166667,0,0,1021,4.78175,0,0
2019-01-26 6:00:00,123.397,10.00166667,74.54166667,0,0,1021,5.43475,0,0
2019-01-26 7:00:00,126.79,9.59,77.175,0,0,1021.666667,7.017416667,0,0
2019-01-26 8:00:00,129.358,9.348333333,76.15,0,0,1022,87.75,0,0
2019-01-26 9:00:00,127.509,10.70166667,63.9475,0,0,1022,253.0833333,0,0
2019-01-26 10:00:00,127.161,12.59416667,52.03333333,0,0,1022.75,397.85,0,0
2019-01-26 11:00:00,129.484,14.35416667,45.59833333,0,0,1022.583333,501.8083333,0,0
2019-01-26 12:00:00,133.115,15.76083333,44.98583333,0,0,1021.916667,549.9416667,0,0
2019-01-26 13:00:00,132.357,16.1925,49.1125,0,0,1021,537.5916667,0,0
2019-01-26 14:00:00,130.78,17.09666667,46.0925,0,0,1020.083333,469.7083333,0,0
2019-01-26 15:00:00,127.972,16.21166667,49.5975,0,0,1020,344.3166667,0,0
2019-01-26 16:00:00,126.476,16.93333333,48.64916667,0,0,1020,186.6083333,0,0
2019-01-26 17:00:00,126.944,16.05,52.94916667,0,0,1020,36.67241667,0,0
2019-01-26 18:00:00,127.459,14.62833333,53.91833333,0,0,1020,0.8766666667,0,0
2019-01-26 19:00:00,125.302,12.95083333,63.09416667,0,0,1021,1.695916667,0,0
2019-01-26 20:00:00,121.734,11.75416667,76.25,0,0,1021,3.045916667,0,0
2019-01-26 21:00:00,121.458,11.36916667,76.13333333,0,0,1021,4.242166667,0,0
2019-01-26 22:00:00,119.405,11.075,74.68333333,0,0,1021,3.2195,0,0
2019-01-26 23:00:00,118.757,10.4575,75.40833333,0,0,1021.583333,3.454916667,0,0
2019-01-27 0:00:00,118.44,10.17583333,74.05833333,0,0,1022,5.001166667,0,0
2019-01-27 1:00:00,117.94,9.976666667,73.2,0,0,1021.583333,2.3405,0,0
2019-01-27 2:00:00,117.884,9.996666667,73.19166667,0,0,1022,2.94275,0,0
2019-01-27 3:00:00,117.958,10.32,72.175,0,0,1022,3.212666667,0,0
2019-01-27 4:00:00,117.436,10.30333333,70.6425,0,0,1022,2.850583333,0,0
2019-01-27 5:00:00,117.845,10.70333333,69.61833333,0,0,1022,3.111083333,0,0
2019-01-27 6:00:00,117.494,10.8175,73.075,0,0,1022,3.549583333,0,0
2019-01-27 7:00:00,116.928,10.685,80.21666667,0,0,1022,4.613166667,0,0
2019-01-27 8:00:00,117.04,10.81833333,76.175,0,0,1022.833333,73.79166667,0,0
2019-01-27 9:00:00,117.566,11.48166667,67.9475,0,0,1023.25,174.8341667,0,0
2019-01-27 10:00:00,117.425,11.91333333,53.16666667,0,0,1024,234.775,0,0
2019-01-27 11:00:00,117.137,12.26916667,47.45583333,0,0,1024.666667,164.5916667,0,0
2019-01-27 12:00:00,118.171,12.045,52.60916667,0,0,1024.833333,213.2833333,0,0
2019-01-27 13:00:00,122.627,12.4025,50.02083333,0,0,1024,274.9666667,0,0
2019-01-27 14:00:00,122.943,12.68583333,46.56583333,0,0,1024,332.85,0,0
2019-01-27 15:00:00,123.208,12.4225,49.68583333,0,0,1024,223.125,0,0
2019-01-27 16:00:00,127.173,12.1175,52.6625,0,0,1024,119.8075,0,0
2019-01-27 17:00:00,124.543,11.39333333,61.42916667,0,0,1024.25,19.12633333,0,0
2019-01-27 18:00:00,125.398,10.84666667,67.05166667,0,0,1025,4.770416667,0,0
2019-01-27 19:00:00,123.001,10.64666667,67.295,0,0,1025.416667,5.89625,0,0
2019-01-27 20:00:00,119.824,10.53916667,66.96083333,0,0,1026,2.294,0,0
2019-01-27 21:00:00,117.458,10.57166667,67.60166667,0,0,1026.416667,2.5225,0,0
2019-01-27 22:00:00,117.598,10.41833333,68.5875,0,0,1026.583333,2.771833333,0,0
2019-01-27 23:00:00,117.228,10.49,69.9925,0,0,1026.833333,3.3465,0,0
2019-01-28 0:00:00,116.454,10.46666667,70.69166667,0,0,1026.333333,4.6325,0,0
2019-01-28 1:00:00,115.904,10.47916667,69.4425,0,0,1026,4.2415,0,0
2019-01-28 2:00:00,116.495,10.66333333,68.795,0,0,1026.166667,6.136416667,0,0
2019-01-28 3:00:00,116.392,10.37,71.20083333,0,0,1026.25,4.202666667,0,0
2019-01-28 4:00:00,116.245,9.988333333,72.6,0,0,1026,9.0995,0,0
2019-01-28 5:00:00,119.729,10.28083333,68.67333333,0,0,1025.916667,6.900916667,0,0
2019-01-28 6:00:00,132.152,10.475,66.365,0,0,1026.5,11.64141667,0,0
2019-01-28 7:00:00,152.398,10.61666667,65.15666667,0,0,1026.583333,11.57816667,0,0
2019-01-28 8:00:00,259.635,10.75166667,71.57,0,0,1027,87.50833333,0,0
2019-01-28 9:00:00,319.238,11.16833333,71.28583333,0,0,1027,76.74583333,0,0
2019-01-28 10:00:00,349.899,11.515,71.99166667,0,0,1027.666667,110.61,0,0
2019-01-28 11:00:00,350.242,12.49583333,65.33583333,0,0,1027.833333,347.4166667,0,0
2019-01-28 12:00:00,333.158,12.74833333,62.44,0,0,1027,243.425,0,0
2019-01-28 13:00:00,335.16,12.705,67.42083333,0,0,1026.666667,220.3916667,0,0
2019-01-28 14:00:00,348.14,12.51083333,68.815,0,0,1026.25,166.6666667,0,0
2019-01-28 15:00:00,351.599,12.76666667,67.84083333,0,0,1026,113.5416667,0,0
2019-01-28 16:00:00,331.555,12.65666667,69.02,0,0,1026,67.29666667,0,0
2019-01-28 17:00:00,306.149,12.15583333,71.81666667,0,0,1026,16.17875,0,0
2019-01-28 18:00:00,227.294,11.84333333,73.96666667,0,0,1026,5.014666667,0,0
2019-01-28 19:00:00,200.876,11.825,74.19166667,0,0,1026,5.469666667,0,0
2019-01-28 20:00:00,159.591,11.5925,77.325,0,0,1026,7.052666667,0,0
2019-01-28 21:00:00,143.906,11.42583333,81.04166667,0,0,1025.333333,4.26725,0,0
2019-01-28 22:00:00,130.645,11.72916667,79.175,0,0,1025.583333,6.6875,0,0
2019-01-28 23:00:00,130.892,11.69333333,79.025,0,0,1025.166667,9.817166667,0,0
2019-01-29 0:00:00,127.69,11.47333333,81.925,0,0,1025,8.668833333,0,0
2019-01-29 1:00:00,126.893,11.265,80.18333333,0,0,1025,6.360166667,0,0
2019-01-29 2:00:00,124.005,11.3925,83.49166667,0,0,1025,8.6515,0,0
2019-01-29 3:00:00,121.714,11.14583333,85.225,0,0,1024.416667,15.49966667,0,0
2019-01-29 4:00:00,121.027,11.38666667,83.76666667,0,0,1024,12.68116667,0,0
2019-01-29 5:00:00,127.006,11.38333333,83.69166667,0,0,1023.833333,22.21166667,0,0
2019-01-29 6:00:00,136.828,11.46916667,81.83333333,0,0,1023.833333,13.59,0,0
2019-01-29 7:00:00,161.61,11.09833333,84.20833333,0,0,1024,12.69141667,0,0
2019-01-29 8:00:00,264.116,11.32083333,81.025,0,0,1024,70.9425,0,0
2019-01-29 9:00:00,329.968,11.76833333,77.225,0,0,1024,172.2416667,0,0
2019-01-29 10:00:00,352.926,12.39083333,73.71666667,0,0,1024,297.9083333,0,0
2019-01-29 11:00:00,346.784,11.83666667,78.725,0,0,1024,350.725,0,0
2019-01-29 12:00:00,331.11,12.16583333,74.25833333,0,0,1023.083333,342.4833333,0,0
2019-01-29 13:00:00,334.657,12.13583333,73.09666667,0,0,1022.416667,279.2,0,0
2019-01-29 14:00:00,339.87,12.48583333,70.41333333,0,0,1022,261.7416667,0,0
2019-01-29 15:00:00,332.715,12.61583333,68.89416667,0,0,1021.333333,216.9333333,0,0
2019-01-29 16:00:00,326.285,12.20583333,73.91916667,0,0,1021,61.1325,0,0
2019-01-29 17:00:00,289.443,11.735,80.175,0,0,1021,30.30633333,0,0
2019-01-29 18:00:00,240.219,11.45166667,85.58333333,0,0,1021,2.13725,0,0
2019-01-29 19:00:00,198.806,11.62666667,86.24166667,0,0,1021,2.95875,0,0
2019-01-29 20:00:00,154.175,11.74416667,86.39166667,0,0,1020.916667,3.42225,0.1166666667,0.1166666667
2019-01-29 21:00:00,139.837,11.43916667,88.35833333,0,0,1021,2.995666667,0.4666666667,0.5833333333
2019-01-29 22:00:00,134.136,11.11916667,87.99166667,0,0,1021,2.367916667,0.1333333333,0.7
2019-01-29 23:00:00,128.928,10.85,86.41666667,0,0,1020.75,2.838833333,0,0.7
2019-01-30 0:00:00,126.711,10.78166667,82.91666667,0,0,1020.333333,4.131,0,0
2019-01-30 1:00:00,127.073,10.7825,79.70833333,0,0,1020,3.02525,0,0
2019-01-30 2:00:00,128.648,10.68666667,74.775,0,0,1020,3.258666667,0,0
2019-01-30 3:00:00,128.562,10.94083333,72.75833333,0,0,1019.583333,3.653666667,0,0
2019-01-30 4:00:00,127.19,10.69416667,77.875,0,0,1019,2.23175,0,0
2019-01-30 5:00:00,131.755,10.68333333,80.60833333,0,0,1019,4.068833333,0,0
2019-01-30 6:00:00,137.262,10.73666667,82.44166667,0,0,1018.666667,3.270583333,0,0
2019-01-30 7:00:00,170.627,10.92,81.775,0,0,1018.333333,3.787583333,0,0
2019-01-30 8:00:00,250.601,11.17583333,81.86666667,0,0,1019,40.09083333,0,0
2019-01-30 9:00:00,322.7,11.39083333,83.08333333,0,0,1019,76.58916667,0,0
2019-01-30 10:00:00,359.318,11.33166667,87.73333333,0,0,1018.75,63.375,0.5583333333,0.5583333333
2019-01-30 11:00:00,365.729,11.95416667,87.48333333,0,0,1018,110.1983333,1.333333333,1.875
2019-01-30 12:00:00,323.502,12.80166667,82.29166667,0,0,1017.166667,162.4291667,0.03333333333,1.9
2019-01-30 13:00:00,330.593,13.09333333,80.21666667,0,0,1016.083333,195.7916667,0.05833333333,1.958333333
2019-01-30 14:00:00,341.536,12.76333333,80.54166667,0,0,1015.25,130.525,0.09166666667,2.05
2019-01-30 15:00:00,342.31,13.085,77.50833333,0,0,1015,144.1416667,0.05,2.1
2019-01-30 16:00:00,331.555,13.12833333,79.46666667,0,0,1014.666667,84.2025,0,2.1
2019-01-30 17:00:00,313.019,12.68916667,82.91666667,0,0,1014,29.80366667,0.075,2.175
2019-01-30 18:00:00,292.617,12.47083333,85.26666667,0,0,1013.5,3.260833333,0.4916666667,2.666666667
2019-01-30 19:00:00,265.922,12.38833333,86.46666667,0,0,1013.083333,1.790916667,1.691666667,4.341666667
2019-01-30 20:00:00,173.651,12.55833333,83.30833333,0,0,1013,2.68875,0.5,4.8
2019-01-30 21:00:00,148.333,12.75166667,83.49166667,0,0,1013,3.8015,0.025,4.825
2019-01-30 22:00:00,135.938,12.76083333,83.21666667,0,0,1013,2.769583333,0.075,4.9
2019-01-30 23:00:00,127.982,12.78916667,82.99166667,0,0,1013,2.811166667,0,4.9
2019-01-31 0:00:00,127.757,12.60666667,86.66666667,0,0,1013,2.882333333,0.05,0.05
2019-01-31 1:00:00,127.23,12.79416667,83.575,0,0,1012,2.70925,0.05,0.1
2019-01-31 2:00:00,126.527,12.755,82.55,0,0,1011.666667,2.337916667,0,0.1
2019-01-31 3:00:00,126.52,12.85,82.7,0,0,1010.916667,4.292166667,0.008333333333,0.1083333333
2019-01-31 4:00:00,125.882,12.63166667,84.64166667,0,0,1010.25,3.09225,0.1,0.2
2019-01-31 5:00:00,128.102,12.62916667,84.525,0,0,1010,2.591666667,0.1083333333,0.3083333333
2019-01-31 6:00:00,135.928,12.45,86.975,0,0,1009.916667,2.347,0.675,0.9833333333
2019-01-31 7:00:00,155.059,12.67833333,87.55,0,0,1009.333333,3.60475,0.8833333333,1.85
2019-01-31 8:00:00,250.211,12.86083333,87.1,0,0,1009.583333,33.00166667,0.3666666667,2.208333333
2019-01-31 9:00:00,295.147,12.73,86.13333333,0,0,1010,136.6266667,0.3833333333,2.591666667
2019-01-31 10:00:00,336.151,13.11583333,81.53333333,0,0,1010,208.3916667,0.008333333333,2.6
2019-01-31 11:00:00,342.027,13.04083333,82.65833333,0,0,1010,199.8091667,0.125,2.725
2019-01-31 12:00:00,307.355,13.27,77.55,0,0,1009.333333,314.7666667,0.175,2.9
2019-01-31 13:00:00,317.909,12.90083333,80.73333333,0,0,1008.5,232.4416667,0,2.9
2019-01-31 14:00:00,333.257,13.20416667,80.95,0,0,1007.583333,149.0416667,0.03333333333,2.933333333
2019-01-31 15:00:00,336.018,13.3525,81.68333333,0,0,1006.416667,91.8425,0.06666666667,3
2019-01-31 16:00:00,322.385,13.33,83.56666667,0,0,1006,48.06416667,0.1,3.1
2019-01-31 17:00:00,287.61,12.945,87.58333333,0,0,1005,7.981666667,0.6583333333,3.758333333
2019-01-31 18:00:00,233.792,12.89916667,89.88333333,0,0,1004.25,2.690666667,1.15,4.883333333
2019-01-31 19:00:00,201.769,13.2575,90.04166667,0,0,1004,2.25225,0.55,5.425
2019-01-31 20:00:00,151.024,13.31583333,90.13333333,0,0,1003.166667,1.917666667,0.3166666667,5.733333333
2019-01-31 21:00:00,141.011,13.0475,90.26666667,0,0,1003,1.4515,2.533333333,8.241666667
2019-01-31 22:00:00,137.672,12.18333333,85.85833333,0,0,1003,1.467583333,2.858333333,11.05
2019-01-31 23:00:00,134.803,11.36666667,85.775,0,0,1003,1.8255,1.208333333,12.24166667
2019-02-01 0:00:00,122.256,10.595,84.89166667,0,0,1002.833333,1.597166667,1.758333333,0.4583333333
2019-02-01 1:00:00,121.767,11.09083333,77.825,0,0,1002.5,2.400333333,0.05,0.5
2019-02-01 2:00:00,121.789,11.67916667,71.52166667,0,0,1002,3.58925,0,0.5
2019-02-01 3:00:00,120.69,11.6775,70.51583333,0,0,1002,2.596416667,0.05,0.55
2019-02-01 4:00:00,121.364,10.71583333,75.31666667,0,0,1002,2.09325,0.4416666667,0.9916666667
2019-02-01 5:00:00,125.225,10.7825,71.39166667,0,0,1002,1.59725,0.09166666667,1.083333333
2019-02-01 6:00:00,132.504,11.0925,61.55083333,0,0,1002,1.73325,0.01666666667,1.1
2019-02-01 7:00:00,166.317,11.12833333,60.19916667,0,0,1002.25,7.837,0,1.1
2019-02-01 8:00:00,231.344,11.1525,62.84,0,0,1003,87.5275,0,1.1
2019-02-01 9:00:00,295.979,11.67833333,60.77666667,0,0,1003,201.3275,0,1.1
2019-02-01 10:00:00,327.35,12.05583333,60.295,0,0,1003,418.0416667,0,1.1
2019-02-01 11:00:00,328.725,11.91666667,62.28,0,0,1003,376.0325,0.075,1.175
2019-02-01 12:00:00,305.098,11.58583333,67.97833333,0,0,1002.5,399.275,0.1833333333,1.358333333
2019-02-01 13:00:00,311.507,11.27166667,63.79833333,0,0,1003.083333,360.63,0.4666666667,1.816666667
2019-02-01 14:00:00,331.922,11.41083333,60.42583333,0,0,1003.833333,451.5916667,0.2416666667,2.05
2019-02-01 15:00:00,336.8,12.07916667,51.88083333,0,0,1004.416667,358.6583333,0.05833333333,2.1
2019-02-01 16:00:00,305.396,11.72583333,49.98166667,0,0,1005.083333,85.91333333,0,2.1
2019-02-01 17:00:00,252.646,9.558333333,66.625,0,0,1006.75,21.9075,0.075,2.175
2019-02-01 18:00:00,197.265,10.8575,63.09916667,0,0,1007.5,1.975666667,0.025,2.2
2019-02-01 19:00:00,179.751,9.525833333,75.20833333,0,0,1008.833333,2.183333333,0.8833333333,3.083333333
2019-02-01 20:00:00,136.557,9.831666667,69.66166667,0,0,1009.583333,2.2325,0.8083333333,3.866666667
2019-02-01 21:00:00,128.869,10.67166667,65.72166667,0,0,1010.333333,1.574416667,0.4416666667,4.3
2019-02-01 22:00:00,129.159,10.07833333,68.3125,0,0,1011,1.892916667,0.2,4.5
2019-02-01 23:00:00,125.611,10.20333333,68.115,0,0,1011.583333,2.335583333,0,4.5
2019-02-02 0:00:00,136.192,9.898333333,66.69416667,0,0,1012.416667,2.400666667,0.03333333333,0.03333333333
2019-02-02 1:00:00,132.812,9.475,68.6875,0,0,1013.083333,1.747666667,0.3166666667,0.35
2019-02-02 2:00:00,131.332,9.591666667,65.5775,0,0,1014,3.044916667,0.05,0.4
2019-02-02 3:00:00,129.578,9.249166667,63.14416667,0,0,1014.583333,2.2255,0,0.4
2019-02-02 4:00:00,125.651,8.93,66.6625,0,0,1015,2.927166667,0,0.4
2019-02-02 5:00:00,127.718,9.2575,65.04166667,0,0,1015.75,2.998833333,0,0.4
2019-02-02 6:00:00,134.41,9.174166667,62.37,0,0,1016.5,3.589833333,0,0.4
2019-02-02 7:00:00,133.442,9.12,56.96833333,0,0,1017.75,7.39675,0,0.4
2019-02-02 8:00:00,143.368,9.453333333,51.40916667,0,0,1019.083333,101.25,0,0.4
2019-02-02 9:00:00,146.369,10.0925,50.59583333,0,0,1020.333333,254.4833333,0,0.4
2019-02-02 10:00:00,141.044,10.6025,51.34416667,0,0,1021.333333,347.2083333,0,0.4
2019-02-02 11:00:00,141.904,10.59833333,51.9475,0,0,1022.166667,336.6958333,0,0.4
2019-02-02 12:00:00,140.654,10.56083333,57.84416667,0,0,1022.416667,543.2833333,0,0.4
2019-02-02 13:00:00,145.068,11.5075,48.0125,0,0,1022,469.6916667,0,0.4
2019-02-02 14:00:00,151.861,11.51833333,45.66,0,0,1023,428.7466667,0,0.4
2019-02-02 15:00:00,149.606,11.27166667,46.64666667,0,0,1023,282.225,0,0.4
2019-02-02 16:00:00,151.192,10.62916667,52.12416667,0,0,1023.666667,199.785,0,0.4
2019-02-02 17:00:00,149.52,10.37166667,53.2025,0,0,1024,42.13016667,0,0.4
2019-02-02 18:00:00,148.033,9.564166667,60.41333333,0,0,1024.583333,2.234083333,0,0.4
2019-02-02 19:00:00,147.247,9.134166667,61.845,0,0,1025.5,2.238916667,0,0.4
2019-02-02 20:00:00,141.882,8.748333333,65.055,0,0,1026.25,2.44,0,0.4
2019-02-02 21:00:00,138.543,8.54,65.35833333,0,0,1026.916667,3.08875,0,0.4
2019-02-02 22:00:00,134.462,8.611666667,64.22083333,0,0,1027,2.726416667,0,0.4
2019-02-02 23:00:00,132.374,8.701666667,63.30166667,0,0,1027.583333,4.870916667,0,0.4
2019-02-03 0:00:00,124.444,8.5575,63.99916667,0,0,1028,3.534333333,0,0
2019-02-03 1:00:00,124.294,8.516666667,63.085,0,0,1028,3.031083333,0,0
2019-02-03 2:00:00,123.926,8.4175,63.82166667,0,0,1028,2.366333333,0,0
2019-02-03 3:00:00,122.955,8.309166667,65.48,0,0,1028.166667,2.83025,0,0
2019-02-03 4:00:00,123.325,8.361666667,65.21,0,0,1028,3.31325,0,0
2019-02-03 5:00:00,124.567,8.4525,65.78,0,0,1028,3.10475,0,0
2019-02-03 6:00:00,139.85,8.0825,68.04083333,0,0,1029,4.0095,0,0
2019-02-03 7:00:00,148.118,7.58,68.91916667,0,0,1029.5,9.691166667,0,0
2019-02-03 8:00:00,144.775,8.326666667,63.2175,0,0,1030,112.8741667,0,0
2019-02-03 9:00:00,143.3,9.25,59.56833333,0,0,1030.916667,280.2833333,0,0
2019-02-03 10:00:00,141.018,10.19166667,55.82666667,0,0,1031,431.5083333,0,0
2019-02-03 11:00:00,144.999,11.02833333,46.21083333,0,0,1030.416667,537.325,0,0
2019-02-03 12:00:00,144.214,11.90916667,41.94416667,0,0,1029.916667,586.65,0,0
2019-02-03 13:00:00,144.08,12.27583333,38.77583333,0,0,1029.083333,576.25,0,0
2019-02-03 14:00:00,144.942,12.53083333,38.57833333,0,0,1029,505.1,0,0
2019-02-03 15:00:00,146.777,12.54416667,34.91,0,0,1029,383.225,0,0
2019-02-03 16:00:00,152.663,12.27416667,35.50083333,0,0,1029,223.6833333,0,0
2019-02-03 17:00:00,151.504,11.43083333,40.92833333,0,0,1029.25,55.72683333,0,0
2019-02-03 18:00:00,150.295,10.00416667,46.67416667,0,0,1030,1.467833333,0,0
2019-02-03 19:00:00,147.82,9.328333333,48.31083333,0,0,1030,1.013083333,0,0
2019-02-03 20:00:00,138.062,8.965833333,45.39,0,0,1030.583333,1.011083333,0,0
2019-02-03 21:00:00,136.168,8.556666667,49.1825,0,0,1031,1.092083333,0,0
2019-02-03 22:00:00,134.55,8.490833333,49.17416667,0,0,1031.75,1.198166667,0,0
2019-02-03 23:00:00,128.743,8.398333333,49.03916667,0,0,1031.833333,1.008916667,0,0
2019-02-04 0:00:00,141.809,8.244166667,48.98416667,0,0,1031.333333,1.225666667,0,0
2019-02-04 1:00:00,138.478,7.9075,49.64916667,0,0,1031,1.057166667,0,0
2019-02-04 2:00:00,138.692,7.659166667,48.75583333,0,0,1031,1.052666667,0,0
2019-02-04 3:00:00,138.986,7.356666667,52.735,0,0,1031,1.115083333,0,0
2019-02-04 4:00:00,134.428,6.50025,67.45583333,0,0,1031,2.707833333,0,0
2019-02-04 5:00:00,130.475,5.68,73.125,0,0,1031,4.243083333,0,0
2019-02-04 6:00:00,139.293,5.68625,70.485,0,0,1031,4.013,0,0
2019-02-04 7:00:00,156.546,5.462,62.67,0,0,1031,9.95525,0,0
2019-02-04 8:00:00,199.326,5.927916667,67.23416667,0,0,1031.666667,121.72,0,0
2019-02-04 9:00:00,219.429,6.436166667,66.80833333,0,0,1032,289.0666667,0,0
2019-02-04 10:00:00,229.713,7.969666667,58.23416667,0,0,1032,442.8166667,0,0
2019-02-04 11:00:00,242.909,9.340833333,53.39083333,0,0,1032,533.7833333,0,0
2019-02-04 12:00:00,245.436,11.4525,46.68083333,0,0,1031.166667,564.375,0,0
2019-02-04 13:00:00,230.632,12.35083333,40.85416667,0,0,1030.916667,505.35,0,0
2019-02-04 14:00:00,249.566,13.3275,36.69583333,0,0,1030,439.35,0,0
2019-02-04 15:00:00,244.838,13.3025,30.20583333,0,0,1030,356.9583333,0,0
2019-02-04 16:00:00,233.93,12.7475,30.47916667,0,0,1030,146.3716667,0,0
2019-02-04 17:00:00,216.517,12.03583333,37.2175,0,0,1030,34.23366667,0,0
2019-02-04 18:00:00,191.23,11.64,42.64416667,0,0,1030,1.1285,0,0
2019-02-04 19:00:00,175.796,10.89333333,50.03833333,0,0,1030,1.068583333,0,0
2019-02-04 20:00:00,154.79,10.30833333,55.35583333,0,0,1030,1.126166667,0,0
2019-02-04 21:00:00,143.171,10.155,52.98833333,0,0,1030,0.8815833333,0,0
2019-02-04 22:00:00,138.273,9.955833333,48.52333333,0,0,1030,1.198083333,0,0
2019-02-04 23:00:00,138.53,9.939166667,46.85583333,0,0,1030,1.057166667,0,0
2019-02-05 0:00:00,128.19,9.68,48.005,0,0,1030,0.87025,0,0
2019-02-05 1:00:00,126.046,9.109166667,53.9175,0,0,1030,0.87025,0,0
2019-02-05 2:00:00,124.398,8.3175,61.82666667,0,0,1030,2.567083333,0,0
2019-02-05 3:00:00,123.717,8.644166667,57.46583333,0,0,1030,2.137833333,0,0
2019-02-05 4:00:00,122.514,8.054166667,60.82083333,0,0,1029.833333,1.188916667,0,0
2019-02-05 5:00:00,123.486,7.74,60.93833333,0,0,1029.5,2.11225,0,0
2019-02-05 6:00:00,130.993,7.870833333,54.05416667,0,0,1029,1.08725,0,0
2019-02-05 7:00:00,147.38,7.421666667,56.13916667,0,0,1030,8.7735,0,0
2019-02-05 8:00:00,184.848,7.445,64.81,0,0,1030.5,125.6825,0,0
2019-02-05 9:00:00,209.048,7.785833333,64.70083333,0,0,1031,304.4083333,0,0
2019-02-05 10:00:00,228.88,8.525,61.66333333,0,0,1031,449.6083333,0,0
2019-02-05 11:00:00,246.216,10.68916667,55.7875,0,0,1031,554.1916667,0,0
2019-02-05 12:00:00,254.968,12.9075,44.85,0,0,1030.333333,590.5,0,0
2019-02-05 13:00:00,244.521,14.24833333,38.78833333,0,0,1029.833333,574.55,0,0
2019-02-05 14:00:00,262.207,15.55833333,30.63583333,0,0,1029,514.7166667,0,0
2019-02-05 15:00:00,256.001,16.02666667,27.78416667,0,0,1028,397.1916667,0,0
2019-02-05 16:00:00,250.211,16.80333333,21.8925,0,0,1028,234.9916667,0,0
2019-02-05 17:00:00,232.686,15.92083333,24.1,0,0,1028,61.90666667,0,0
2019-02-05 18:00:00,208.602,14.18333333,41.20166667,0,0,1028.333333,1.407333333,0,0
2019-02-05 19:00:00,178.127,12.94666667,52.49666667,0,0,1029,1.010666667,0,0
2019-02-05 20:00:00,156.488,12.44666667,53.42,0,0,1029,0.86075,0,0
2019-02-05 21:00:00,151.806,12.54,52.3175,0,0,1029,0.734,0,0
2019-02-05 22:00:00,150.705,13.20583333,46.535,0,0,1029,1.013166667,0,0
2019-02-05 23:00:00,147.478,12.44833333,48.08333333,0,0,1028.333333,0.8263333333,0,0
2019-02-06 0:00:00,129.877,10.86166667,62.76666667,0,0,1028,1.216333333,0,0
2019-02-06 1:00:00,129.807,9.389166667,75.975,0,0,1028,3.34425,0,0
2019-02-06 2:00:00,130.999,10.1075,63.32666667,0,0,1028,2.08675,0,0
2019-02-06 3:00:00,130.672,10.18416667,60.99583333,0,0,1027.583333,2.063833333,0,0
2019-02-06 4:00:00,128.308,9.911666667,61.56083333,0,0,1027,1.35025,0,0
2019-02-06 5:00:00,128.96,9.213333333,65.0075,0,0,1027,2.322166667,0,0
2019-02-06 6:00:00,127.232,8.064166667,72.78166667,0,0,1027,3.456166667,0,0
2019-02-06 7:00:00,129.977,7.565,75.20833333,0,0,1027.166667,11.60225,0,0
2019-02-06 8:00:00,131.525,7.906666667,71.38416667,0,0,1028,85.60916667,0,0
2019-02-06 9:00:00,131.942,9.240833333,65.52666667,0,0,1028,227.7083333,0,0
2019-02-06 10:00:00,136.996,11.0675,59.305,0,0,1028,379.6833333,0,0
2019-02-06 11:00:00,140.551,13.4775,52.87333333,0,0,1027.75,555.5333333,0,0
2019-02-06 12:00:00,142.505,16.0525,45.92916667,0,0,1027,605.625,0,0
2019-02-06 13:00:00,137.986,16.55916667,43.44833333,0,0,1026,570.5333333,0,0
2019-02-06 14:00:00,141.703,16.30333333,43.41,0,0,1025.5,501.825,0,0
2019-02-06 15:00:00,158.156,17.075,42.76083333,0,0,1025,353.3333333,0,0
2019-02-06 16:00:00,163.554,16.45333333,41.92916667,0,0,1025,198.9083333,0,0
2019-02-06 17:00:00,162.541,14.85333333,47.415,0,0,1025,47.585,0,0
2019-02-06 18:00:00,158.152,14.18083333,44.33,0,0,1025.916667,1.866666667,0,0
2019-02-06 19:00:00,157.216,12.36166667,56.48,0,0,1026,1.45375,0,0
2019-02-06 20:00:00,154.891,11.14416667,64.97166667,0,0,1026,2.824916667,0,0
2019-02-06 21:00:00,154.791,10.3125,73.88333333,0,0,1026.583333,2.88725,0,0
2019-02-06 22:00:00,153.081,10.29333333,76.05,0,0,1027,3.817166667,0,0
2019-02-06 23:00:00,151.161,10.16333333,76.29166667,0,0,1027,3.371833333,0,0
2019-02-07 0:00:00,129.883,10.02916667,77.575,0,0,1027,3.634916667,0,0
2019-02-07 1:00:00,144.502,9.835833333,79.625,0,0,1027,5.573916667,0,0
2019-02-07 2:00:00,145.268,9.584166667,81.175,0,0,1027,4.51075,0,0
2019-02-07 3:00:00,144.909,9.904166667,79.575,0,0,1026.916667,4.274416667,0,0
2019-02-07 4:00:00,144.476,9.985,78.13333333,0,0,1026,4.025583333,0,0
2019-02-07 5:00:00,147.144,10.21666667,75.98333333,0,0,1026,5.088833333,0,0
2019-02-07 6:00:00,156.068,10.5725,74.85833333,0,0,1026,5.38975,0,0
2019-02-07 7:00:00,166.103,10.66666667,75.775,0,0,1027,8.752416667,0,0
